Pid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
2222, 0, 12, 2, -4000, ONE_PAIR, 4, NORMAL
3333, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
4444, 0, 31, 14, -4000, FLUSH, 3, NORMAL
5555, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
6666, 29500, 196, 11, 25500, TWO_PAIR, 1, NORMAL
7777, 0, 5, 2, -4000, TWO_PAIR, 5, NORMAL
8888, 0, 196, 4, -4000, TWO_PAIR, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 17440, 600, 8, 13440, FLUSH, 1, NORMAL
2222, 320, 600, 7, -3680, FLUSH, 2, NORMAL
3333, 0, 220, 0, -4000, NULL, 3, NORMAL
4444, 0, 20, 15, -4000, FLUSH, 5, NORMAL
5555, 0, 14, 2, -4000, ONE_PAIR, 6, NORMAL
6666, 0, 63, 4, -4000, FULL_HOUSE, 4, NORMAL
7777, 0, 9, 8, -4000, FULL_HOUSE, 7, NORMAL
8888, 20, 5, 2, -3980, ONE_PAIR, 8, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 6, 6, -4000, FULL_HOUSE, 5, NORMAL
2222, 0, 25, 3, -4000, TWO_PAIR, 2, NORMAL
3333, 32000, 25, 10, 28000, FULL_HOUSE, 1, NORMAL
4444, 0, 2, 2, -4000, THREE_OF_A_KIND, 6, NORMAL
5555, 0, 2, 2, -4000, FULL_HOUSE, 6, NORMAL
6666, 0, 10, 2, -4000, FULL_HOUSE, 4, NORMAL
7777, 0, 2, 2, -4000, THREE_OF_A_KIND, 6, NORMAL
8888, 0, 19, 3, -4000, ONE_PAIR, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 468, 0, -4000, NULL, 3, NORMAL
2222, 20, 466, 0, -3980, NULL, 5, NORMAL
3333, 0, 466, 0, -4000, NULL, 6, NORMAL
4444, 0, 467, 0, -4000, NULL, 4, NORMAL
5555, 20, 468, 0, -3980, NULL, 2, NORMAL
6666, 20, 465, 0, -3980, NULL, 7, NORMAL
7777, 11900, 468, 2, 7900, TWO_PAIR, 1, NORMAL
8888, 0, 17, 2, -4000, TWO_PAIR, 8, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 299, 6, -4000, THREE_OF_A_KIND, 3, NORMAL
2222, 0, 2, 2, -4000, TWO_PAIR, 8, NORMAL
3333, 0, 5, 5, -4000, FULL_HOUSE, 7, NORMAL
4444, 0, 230, 5, -4000, STRAIGHT, 4, NORMAL
5555, 3200, 600, 8, -800, THREE_OF_A_KIND, 2, NORMAL
6666, 0, 164, 3, -4000, ONE_PAIR, 6, NORMAL
7777, 0, 219, 3, -4000, TWO_PAIR, 5, NORMAL
8888, 13860, 600, 4, 9860, TWO_PAIR, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 3, 3, -4000, FULL_HOUSE, 4, NORMAL
2222, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
3333, 0, 202, 0, -4000, NULL, 3, NORMAL
4444, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
5555, 0, 3, 3, -4000, FULL_HOUSE, 4, NORMAL
6666, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
7777, 30660, 238, 16, 26660, FLUSH, 1, NORMAL
8888, 0, 238, 13, -4000, THREE_OF_A_KIND, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
2222, 32000, 214, 8, 28000, FLUSH, 1, NORMAL
3333, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
4444, 0, 214, 15, -4000, FULL_HOUSE, 2, NORMAL
5555, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
6666, 0, 10, 2, -4000, TWO_PAIR, 4, NORMAL
7777, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
8888, 0, 39, 4, -4000, TWO_PAIR, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 23550, 347, 6, 19550, STRAIGHT, 1, NORMAL
2222, 30, 186, 6, -3970, THREE_OF_A_KIND, 3, NORMAL
3333, 20, 347, 0, -3980, NULL, 2, NORMAL
4444, 0, 13, 8, -4000, FULL_HOUSE, 7, NORMAL
5555, 0, 27, 2, -4000, ONE_PAIR, 6, NORMAL
6666, 0, 108, 7, -4000, TWO_PAIR, 5, NORMAL
7777, 0, 2, 2, -4000, ONE_PAIR, 8, NORMAL
8888, 0, 181, 8, -4000, FULL_HOUSE, 4, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 4, 4, -4000, TWO_PAIR, 6, NORMAL
2222, 0, 14, 2, -4000, THREE_OF_A_KIND, 3, NORMAL
3333, 0, 2, 2, -4000, ONE_PAIR, 7, NORMAL
4444, 32000, 29, 12, 28000, FULL_HOUSE, 1, NORMAL
5555, 0, 2, 2, -4000, ONE_PAIR, 7, NORMAL
6666, 0, 11, 4, -4000, THREE_OF_A_KIND, 4, NORMAL
7777, 0, 9, 3, -4000, TWO_PAIR, 5, NORMAL
8888, 0, 29, 3, -4000, ONE_PAIR, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 20, 498, 0, -3980, NULL, 3, NORMAL
2222, 20, 500, 0, -3980, NULL, 2, NORMAL
3333, 0, 498, 0, -4000, NULL, 4, NORMAL
4444, 0, 497, 0, -4000, NULL, 5, NORMAL
5555, 20, 496, 0, -3980, NULL, 6, NORMAL
6666, 0, 496, 0, -4000, NULL, 7, NORMAL
7777, 0, 269, 7, -4000, STRAIGHT, 8, NORMAL
8888, 10180, 500, 7, 6180, FLUSH, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 48, 3, -4000, ONE_PAIR, 6, NORMAL
2222, 0, 2, 2, -4000, ONE_PAIR, 8, NORMAL
3333, 0, 29, 14, -4000, FLUSH, 7, NORMAL
4444, 0, 49, 2, -4000, THREE_OF_A_KIND, 5, NORMAL
5555, 24220, 418, 4, 20220, FLUSH, 1, NORMAL
6666, 20, 418, 8, -3980, STRAIGHT, 2, NORMAL
7777, 0, 121, 6, -4000, THREE_OF_A_KIND, 3, NORMAL
8888, 0, 121, 7, -4000, TWO_PAIR, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
2222, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
3333, 20, 247, 0, -3980, NULL, 2, NORMAL
4444, 0, 9, 9, -4000, STRAIGHT, 4, NORMAL
5555, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
6666, 31980, 247, 16, 27980, FULL_HOUSE, 1, NORMAL
7777, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
8888, 0, 154, 7, -4000, FLUSH, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, HIGH_CARD, 6, NORMAL
2222, 0, 54, 5, -4000, TWO_PAIR, 3, NORMAL
3333, 32000, 67, 18, 28000, FULL_HOUSE, 1, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
5555, 0, 10, 10, -4000, THREE_OF_A_KIND, 4, NORMAL
6666, 0, 9, 2, -4000, ONE_PAIR, 5, NORMAL
7777, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
8888, 0, 67, 4, -4000, FULL_HOUSE, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 198, 9, -4000, TWO_PAIR, 4, NORMAL
2222, 0, 160, 5, -4000, THREE_OF_A_KIND, 5, NORMAL
3333, 20, 339, 0, -3980, NULL, 2, NORMAL
4444, 0, 13, 10, -4000, STRAIGHT, 6, NORMAL
5555, 24700, 339, 22, 20700, FULL_HOUSE, 1, NORMAL
6666, 0, 11, 3, -4000, ONE_PAIR, 7, NORMAL
7777, 0, 2, 2, -4000, TWO_PAIR, 8, NORMAL
8888, 0, 215, 13, -4000, FULL_HOUSE, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 67, 13, -4000, FULL_HOUSE, 2, NORMAL
2222, 32000, 67, 5, 28000, STRAIGHT, 1, NORMAL
3333, 0, 2, 2, -4000, TWO_PAIR, 7, NORMAL
4444, 0, 3, 3, -4000, FULL_HOUSE, 6, NORMAL
5555, 0, 2, 2, -4000, TWO_PAIR, 7, NORMAL
6666, 0, 5, 2, -4000, ONE_PAIR, 4, NORMAL
7777, 0, 4, 2, -4000, TWO_PAIR, 5, NORMAL
8888, 0, 21, 4, -4000, ONE_PAIR, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 530, 0, -4000, NULL, 7, NORMAL
2222, 20, 532, 0, -3980, NULL, 4, NORMAL
3333, 20, 531, 0, -3980, NULL, 5, NORMAL
4444, 0, 533, 0, -4000, NULL, 3, NORMAL
5555, 0, 531, 0, -4000, NULL, 6, NORMAL
6666, 20, 529, 0, -3980, NULL, 8, NORMAL
7777, 9500, 561, 7, 5500, FLUSH, 1, NORMAL
8888, 0, 561, 7, -4000, FULL_HOUSE, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 20, 243, 6, -3980, TWO_PAIR, 3, NORMAL
2222, 0, 4, 4, -4000, THREE_OF_A_KIND, 8, NORMAL
3333, 0, 15, 10, -4000, STRAIGHT_FLUSH, 7, NORMAL
4444, 20, 592, 8, -3980, THREE_OF_A_KIND, 2, NORMAL
5555, 18960, 592, 11, 14960, FULL_HOUSE, 1, NORMAL
6666, 20, 96, 3, -3980, STRAIGHT, 5, NORMAL
7777, 0, 89, 2, -4000, FLUSH, 6, NORMAL
8888, 0, 99, 3, -4000, THREE_OF_A_KIND, 4, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, FLUSH, 6, NORMAL
2222, 30260, 600, 95, 26260, FLUSH, 1, NORMAL
3333, 20, 203, 0, -3980, NULL, 3, NORMAL
4444, 0, 2, 2, -4000, FLUSH, 6, NORMAL
5555, 0, 2, 2, -4000, FLUSH, 6, NORMAL
6666, 0, 8, 8, -4000, FLUSH, 4, NORMAL
7777, 0, 8, 4, -4000, FLUSH, 4, NORMAL
8888, 1720, 600, 89, -2280, STRAIGHT_FLUSH, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, TWO_PAIR, 8, NORMAL
2222, 0, 51, 3, -4000, TWO_PAIR, 2, NORMAL
3333, 0, 3, 3, -4000, TWO_PAIR, 6, NORMAL
4444, 0, 4, 4, -4000, TWO_PAIR, 5, NORMAL
5555, 32000, 51, 12, 28000, FLUSH, 1, NORMAL
6666, 0, 10, 3, -4000, ONE_PAIR, 4, NORMAL
7777, 0, 3, 3, -4000, TWO_PAIR, 6, NORMAL
8888, 0, 40, 3, -4000, TWO_PAIR, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 182, 3, -4000, ONE_PAIR, 3, NORMAL
2222, 0, 55, 3, -4000, TWO_PAIR, 6, NORMAL
3333, 20, 295, 0, -3980, NULL, 2, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 8, NORMAL
5555, 25340, 295, 9, 21340, TWO_PAIR, 1, NORMAL
6666, 0, 66, 5, -4000, THREE_OF_A_KIND, 5, NORMAL
7777, 0, 10, 6, -4000, FULL_HOUSE, 7, NORMAL
8888, 0, 87, 2, -4000, ONE_PAIR, 4, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 32000, 76, 11, 28000, FULL_HOUSE, 1, NORMAL
2222, 0, 76, 5, -4000, FOUR_OF_A_KIND, 2, NORMAL
3333, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
5555, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
6666, 0, 8, 2, -4000, ONE_PAIR, 4, NORMAL
7777, 0, 8, 4, -4000, THREE_OF_A_KIND, 4, NORMAL
8888, 0, 12, 2, -4000, ONE_PAIR, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 20, 468, 0, -3980, NULL, 5, NORMAL
2222, 0, 469, 0, -4000, NULL, 4, NORMAL
3333, 20, 470, 0, -3980, NULL, 2, NORMAL
4444, 0, 468, 0, -4000, NULL, 6, NORMAL
5555, 0, 470, 0, -4000, NULL, 3, NORMAL
6666, 0, 467, 0, -4000, NULL, 7, NORMAL
7777, 11260, 470, 2, 7260, FLUSH, 1, NORMAL
8888, 0, 37, 2, -4000, HIGH_CARD, 8, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 15740, 600, 13, 11740, FULL_HOUSE, 1, NORMAL
2222, 0, 2, 2, -4000, ONE_PAIR, 8, NORMAL
3333, 0, 4, 4, -4000, ONE_PAIR, 7, NORMAL
4444, 0, 317, 14, -4000, STRAIGHT, 3, NORMAL
5555, 0, 110, 6, -4000, TWO_PAIR, 4, NORMAL
6666, 0, 33, 2, -4000, ONE_PAIR, 6, NORMAL
7777, 0, 107, 3, -4000, STRAIGHT, 5, NORMAL
8888, 1180, 600, 3, -2820, THREE_OF_A_KIND, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 10500, 600, 83, 6500, FULL_HOUSE, 2, NORMAL
2222, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
3333, 0, 203, 0, -4000, NULL, 3, NORMAL
4444, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
5555, 0, 12, 12, -4000, FLUSH, 4, NORMAL
6666, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
7777, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
8888, 21500, 600, 74, 17500, FULL_HOUSE, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 9, 6, -4000, TWO_PAIR, 5, NORMAL
2222, 240, 600, 5, -3760, STRAIGHT, 2, NORMAL
3333, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
4444, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
5555, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
6666, 0, 19, 4, -4000, STRAIGHT, 4, NORMAL
7777, 0, 26, 8, -4000, TWO_PAIR, 3, NORMAL
8888, 22740, 600, 7, 18740, FOUR_OF_A_KIND, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 121, 8, -4000, STRAIGHT, 4, NORMAL
2222, 0, 2, 2, -4000, HIGH_CARD, 7, NORMAL
3333, 20, 241, 0, -3980, NULL, 3, NORMAL
4444, 0, 10, 5, -4000, STRAIGHT, 6, NORMAL
5555, 0, 50, 9, -4000, FLUSH, 5, NORMAL
6666, 24780, 300, 13, 20780, FULL_HOUSE, 1, NORMAL
7777, 0, 2, 2, -4000, ONE_PAIR, 7, NORMAL
8888, 0, 300, 10, -4000, FULL_HOUSE, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
2222, 0, 45, 5, -4000, STRAIGHT, 3, NORMAL
3333, 32000, 71, 14, 28000, FLUSH, 1, NORMAL
4444, 0, 4, 4, -4000, TWO_PAIR, 5, NORMAL
5555, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
6666, 0, 7, 2, -4000, THREE_OF_A_KIND, 4, NORMAL
7777, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
8888, 0, 71, 5, -4000, TWO_PAIR, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 20, 492, 0, -3980, NULL, 6, NORMAL
2222, 0, 493, 0, -4000, NULL, 5, NORMAL
3333, 20, 495, 0, -3980, NULL, 2, NORMAL
4444, 0, 492, 0, -4000, NULL, 7, NORMAL
5555, 20, 494, 0, -3980, NULL, 3, NORMAL
6666, 20, 493, 0, -3980, NULL, 4, NORMAL
7777, 11380, 495, 3, 7380, THREE_OF_A_KIND, 1, NORMAL
8888, 0, 234, 3, -4000, THREE_OF_A_KIND, 8, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 217, 4, -4000, STRAIGHT, 4, NORMAL
2222, 0, 2, 2, -4000, ONE_PAIR, 7, NORMAL
3333, 0, 2, 2, -4000, ONE_PAIR, 7, NORMAL
4444, 0, 165, 3, -4000, THREE_OF_A_KIND, 5, NORMAL
5555, 20, 28, 2, -3980, TWO_PAIR, 6, NORMAL
6666, 10800, 600, 6, 6800, FULL_HOUSE, 1, NORMAL
7777, 0, 242, 3, -4000, ONE_PAIR, 3, NORMAL
8888, 6740, 600, 4, 2740, ONE_PAIR, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 4, NORMAL
2222, 29010, 600, 77, 25010, STRAIGHT_FLUSH, 1, NORMAL
3333, 0, 199, 0, -4000, NULL, 3, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 4, NORMAL
5555, 0, 2, 2, -4000, ONE_PAIR, 4, NORMAL
6666, 0, 2, 2, -4000, ONE_PAIR, 4, NORMAL
7777, 0, 2, 2, -4000, ONE_PAIR, 4, NORMAL
8888, 2990, 600, 75, -1010, FULL_HOUSE, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 32000, 145, 15, 28000, STRAIGHT, 1, NORMAL
2222, 0, 145, 6, -4000, THREE_OF_A_KIND, 2, NORMAL
3333, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
5555, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
6666, 0, 5, 2, -4000, ONE_PAIR, 5, NORMAL
7777, 0, 8, 4, -4000, STRAIGHT, 4, NORMAL
8888, 0, 16, 3, -4000, FULL_HOUSE, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 49, 2, -4000, HIGH_CARD, 5, NORMAL
2222, 0, 115, 5, -4000, FULL_HOUSE, 4, NORMAL
3333, 20, 353, 0, -3980, NULL, 2, NORMAL
4444, 0, 10, 10, -4000, THREE_OF_A_KIND, 6, NORMAL
5555, 0, 2, 2, -4000, ONE_PAIR, 8, NORMAL
6666, 25020, 353, 9, 21020, TWO_PAIR, 1, NORMAL
7777, 0, 4, 4, -4000, TWO_PAIR, 7, NORMAL
8888, 0, 119, 6, -4000, STRAIGHT, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 32000, 29, 12, 28000, FULL_HOUSE, 1, NORMAL
2222, 0, 27, 4, -4000, TWO_PAIR, 3, NORMAL
3333, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
4444, 0, 4, 4, -4000, STRAIGHT, 4, NORMAL
5555, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
6666, 0, 3, 2, -4000, TWO_PAIR, 5, NORMAL
7777, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
8888, 0, 29, 6, -4000, FLUSH, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 504, 0, -4000, NULL, 5, NORMAL
2222, 0, 505, 0, -4000, NULL, 3, NORMAL
3333, 20, 504, 0, -3980, NULL, 4, NORMAL
4444, 20, 503, 0, -3980, NULL, 6, NORMAL
5555, 0, 503, 0, -4000, NULL, 7, NORMAL
6666, 20, 505, 0, -3980, NULL, 2, NORMAL
7777, 10880, 505, 2, 6880, STRAIGHT, 1, NORMAL
8888, 0, 325, 2, -4000, THREE_OF_A_KIND, 8, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 445, 9, -4000, STRAIGHT, 2, NORMAL
2222, 0, 10, 8, -4000, TWO_PAIR, 7, NORMAL
3333, 0, 2, 2, -4000, ONE_PAIR, 8, NORMAL
4444, 0, 66, 3, -4000, TWO_PAIR, 5, NORMAL
5555, 0, 180, 7, -4000, TWO_PAIR, 4, NORMAL
6666, 0, 250, 7, -4000, TWO_PAIR, 3, NORMAL
7777, 0, 39, 3, -4000, TWO_PAIR, 6, NORMAL
8888, 21260, 445, 13, 17260, STRAIGHT, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 7, 7, -4000, TWO_PAIR, 5, NORMAL
2222, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
3333, 20, 366, 0, -3980, NULL, 2, NORMAL
4444, 0, 10, 10, -4000, THREE_OF_A_KIND, 4, NORMAL
5555, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
6666, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
7777, 30820, 366, 8, 26820, FULL_HOUSE, 1, NORMAL
8888, 0, 38, 3, -4000, FULL_HOUSE, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, THREE_OF_A_KIND, 7, NORMAL
2222, 28840, 215, 5, 24840, FLUSH, 1, NORMAL
3333, 0, 2, 2, -4000, ONE_PAIR, 7, NORMAL
4444, 0, 21, 11, -4000, STRAIGHT, 4, NORMAL
5555, 0, 6, 6, -4000, FLUSH, 5, NORMAL
6666, 0, 215, 8, -4000, TWO_PAIR, 2, NORMAL
7777, 0, 5, 2, -4000, ONE_PAIR, 6, NORMAL
8888, 0, 69, 3, -4000, FULL_HOUSE, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 294, 8, -4000, FULL_HOUSE, 5, NORMAL
2222, 19640, 578, 7, 15640, FULL_HOUSE, 1, NORMAL
3333, 0, 326, 0, -4000, NULL, 3, NORMAL
4444, 0, 3, 3, -4000, THREE_OF_A_KIND, 8, NORMAL
5555, 0, 312, 8, -4000, FULL_HOUSE, 4, NORMAL
6666, 20, 39, 5, -3980, TWO_PAIR, 6, NORMAL
7777, 0, 31, 13, -4000, FULL_HOUSE, 7, NORMAL
8888, 20, 578, 6, -3980, FULL_HOUSE, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 4, 4, -4000, TWO_PAIR, 5, NORMAL
2222, 0, 43, 3, -4000, ONE_PAIR, 2, NORMAL
3333, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
4444, 32000, 43, 10, 28000, TWO_PAIR, 1, NORMAL
5555, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
6666, 0, 6, 2, -4000, ONE_PAIR, 4, NORMAL
7777, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
8888, 0, 12, 2, -4000, ONE_PAIR, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 487, 0, -4000, NULL, 4, NORMAL
2222, 20, 484, 0, -3980, NULL, 6, NORMAL
3333, 20, 489, 0, -3980, NULL, 2, NORMAL
4444, 20, 487, 0, -3980, NULL, 3, NORMAL
5555, 0, 486, 0, -4000, NULL, 5, NORMAL
6666, 0, 484, 0, -4000, NULL, 7, NORMAL
7777, 11500, 489, 5, 7500, FLUSH, 1, NORMAL
8888, 0, 172, 5, -4000, FULL_HOUSE, 8, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 42, 2, -4000, ONE_PAIR, 5, NORMAL
2222, 0, 13, 9, -4000, FLUSH, 7, NORMAL
3333, 0, 6, 6, -4000, STRAIGHT, 8, NORMAL
4444, 21520, 443, 9, 17520, FLUSH, 1, NORMAL
5555, 0, 25, 5, -4000, THREE_OF_A_KIND, 6, NORMAL
6666, 0, 44, 2, -4000, ONE_PAIR, 4, NORMAL
7777, 0, 153, 4, -4000, THREE_OF_A_KIND, 3, NORMAL
8888, 0, 443, 9, -4000, FLUSH, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 4, NORMAL
2222, 0, 2, 2, -4000, ONE_PAIR, 4, NORMAL
3333, 20, 310, 0, -3980, NULL, 2, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 4, NORMAL
5555, 0, 2, 2, -4000, TWO_PAIR, 4, NORMAL
6666, 0, 2, 2, -4000, ONE_PAIR, 4, NORMAL
7777, 0, 85, 8, -4000, TWO_PAIR, 3, NORMAL
8888, 27000, 310, 6, 23000, TWO_PAIR, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 215, 17, -4000, FULL_HOUSE, 2, NORMAL
2222, 32000, 215, 6, 28000, FULL_HOUSE, 1, NORMAL
3333, 0, 2, 2, -4000, TWO_PAIR, 7, NORMAL
4444, 0, 4, 4, -4000, TWO_PAIR, 5, NORMAL
5555, 0, 2, 2, -4000, ONE_PAIR, 7, NORMAL
6666, 0, 22, 4, -4000, FLUSH, 4, NORMAL
7777, 0, 3, 2, -4000, ONE_PAIR, 6, NORMAL
8888, 0, 41, 3, -4000, THREE_OF_A_KIND, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 86, 5, -4000, TWO_PAIR, 5, NORMAL
2222, 18220, 600, 9, 14220, FULL_HOUSE, 1, NORMAL
3333, 20, 284, 0, -3980, NULL, 3, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
5555, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
6666, 840, 600, 11, -3160, FULL_HOUSE, 2, NORMAL
7777, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
8888, 0, 280, 7, -4000, FLUSH, 4, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
2222, 0, 297, 5, -4000, TWO_PAIR, 2, NORMAL
3333, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
5555, 0, 7, 7, -4000, TWO_PAIR, 5, NORMAL
6666, 0, 8, 3, -4000, TWO_PAIR, 4, NORMAL
7777, 0, 33, 11, -4000, FLUSH, 3, NORMAL
8888, 28100, 297, 6, 24100, TWO_PAIR, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 479, 0, -4000, NULL, 7, NORMAL
2222, 20, 479, 0, -3980, NULL, 6, NORMAL
3333, 20, 481, 0, -3980, NULL, 2, NORMAL
4444, 0, 480, 0, -4000, NULL, 5, NORMAL
5555, 0, 481, 0, -4000, NULL, 3, NORMAL
6666, 20, 480, 0, -3980, NULL, 4, NORMAL
7777, 0, 125, 4, -4000, TWO_PAIR, 8, NORMAL
8888, 8900, 481, 4, 4900, TWO_PAIR, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 198, 4, -4000, STRAIGHT, 3, NORMAL
2222, 0, 2, 2, -4000, ONE_PAIR, 7, NORMAL
